,date,latitude,longitude,depth,x(m),y(m),z(m),magnitude,x(km),y(km),z(km)
909,2014-07-21 23:13:39.400,37.659753,-118.853524,5.922000000000001,-193.8,453.9,-69.3,0.26,4.096557260644632,4.6520201647307555,6.024
910,2014-07-22 00:10:41.030,37.660331,-118.85398799999999,5.944,-234.8,517.8,-47.2,1.56,4.034997582244353,3.9619954215316353,7.144
911,2014-07-22 00:12:09.840,37.660506,-118.85416699999999,5.98,-250.5,537.6,-11.2,0.78,4.318528325256402,3.817486552041146,7.34
912,2014-07-22 00:59:27.590,37.659558000000004,-118.85337700000001,5.888,-180.8,432.4,-103.5,0.22,4.497975344389793,3.060535853321371,6.17
913,2014-07-22 01:02:33.090,37.659737,-118.853613,5.87,-201.8,452.0,-121.7,0.39,3.953511714995258,4.76944764255564,6.487
914,2014-07-22 01:04:05.850,37.659888,-118.853695,5.91,-209.0,468.6,-81.6,0.97,4.3710711249048,4.165218010223812,5.814
915,2014-07-22 01:05:58.970,37.659692,-118.85366200000001,5.8229999999999995,-206.0,447.0,-168.0,1.25,3.789538105076101,4.251457216345066,5.569
916,2014-07-22 01:13:34.440,37.659306,-118.85343400000001,5.8260000000000005,-186.3,404.1,-165.0,0.28,1.5563577421093469,5.72507279829682,5.657
917,2014-07-22 01:13:47.550,37.659424,-118.85343400000001,5.841,-186.1,417.1,-150.6,0.26,4.311292558355519,4.0527851884555774,7.077999999999999
918,2014-07-22 01:48:46.370,37.68269,-118.87316100000001,5.874,-1926.7,2999.7,-117.1,0.98,4.492520689342744,3.1630904127373816,6.099
919,2014-07-22 02:40:58.720,37.660225,-118.853971,5.93,-233.6,506.4,-61.4,0.25,4.0857592700360845,3.6341312582854512,5.412000000000001
920,2014-07-22 02:41:31.860,37.660482,-118.85393899999998,5.909,-230.6,534.5,-82.3,0.3,3.8348451378264476,4.199069949492174,5.6370000000000005
921,2014-07-22 02:41:47.290,37.660168,-118.853955,5.9110000000000005,-232.1,499.8,-80.5,0.43,4.416378157652313,4.741478146867187,6.027
922,2014-07-22 02:49:08.950,37.660034,-118.85381699999999,5.8629999999999995,-219.6,485.0,-128.5,0.34,4.330328191280251,4.381093521877271,6.345
923,2014-07-22 02:49:37.160,37.660083,-118.85380900000001,5.882000000000001,-219.3,490.4,-109.1,0.35,3.997816872324637,4.1737642373482995,6.605
924,2014-07-22 04:56:33.270,37.666931,-118.866968,6.305,-1380.0,1250.7,313.8,2.73,4.151883047562164,4.609178008890812,5.502999999999999
925,2014-07-22 05:22:59.950,37.667045,-118.867098,6.292999999999999,-1391.6,1263.0,302.0,1.72,4.133737970564346,4.437587433621804,5.36
926,2014-07-22 05:23:18.470,37.666882,-118.86682900000001,6.273,-1368.0,1245.2,281.9,0.28,4.42817802367333,3.1883960857193867,6.707000000000001
927,2014-07-22 05:47:44.120,37.633077,-118.88033899999999,8.169,-2560.6,-2506.8,2177.5,1.37,4.390997313753616,4.651132244374555,5.96
928,2014-07-22 06:48:40.460,37.659147,-118.85299499999999,5.935,-147.1,386.7,-56.3,0.53,4.304056791454637,4.26233423414211,7.006
929,2014-07-22 06:49:02.740,37.659102000000004,-118.85299499999999,5.928999999999999,-147.2,381.7,-62.6,1.15,4.351144936053151,3.493618095851456,6.629
930,2014-07-22 06:50:55.840,37.658976,-118.852979,5.897,-146.0,367.7,-94.2,0.58,4.119266436762581,3.5808561220511095,5.6129999999999995
931,2014-07-22 06:55:35.800,37.659001,-118.85293,5.928999999999999,-141.3,370.3,-62.4,0.42,3.988799993569922,4.599632865745601,6.4910000000000005
932,2014-07-22 06:58:22.790,37.659188,-118.853101,5.926,-156.8,391.3,-64.8,0.21,3.975219015695073,4.32104793537873,6.437
933,2014-07-22 07:04:14.360,37.659496999999995,-118.85316599999999,5.992000000000001,-162.6,425.4,1.0,0.66,4.124721091809632,4.4601184056827465,5.428
934,2014-07-22 07:04:57.920,37.659318,-118.853149,5.992000000000001,-160.8,405.3,1.2,2.46,3.9452740726762405,4.2930784588940325,7.132999999999999
935,2014-07-22 07:13:30.440,37.660478000000005,-118.85397900000001,5.882000000000001,-234.1,534.5,-109.3,1.43,3.9172215609996264,4.545469730534727,5.396
936,2014-07-22 07:13:38.390,37.660307,-118.853971,5.922999999999999,-233.4,515.2,-68.7,0.34,4.043123905072151,3.645896184789228,6.9879999999999995
937,2014-07-22 07:18:07.640,37.659228999999996,-118.853117,6.007000000000001,-158.0,395.5,15.6,0.61,4.49886590031671,3.109371355796145,6.68
938,2014-07-22 07:34:11.470,37.65933,-118.85313300000001,5.996,-159.4,407.1,4.6,0.64,4.2206784928604915,4.808738126618954,5.521
939,2014-07-22 07:35:24.120,37.659248999999996,-118.85315800000001,6.028,-161.4,397.8,36.8,0.33,4.277785391631856,3.3947261489483793,5.665
940,2014-07-22 08:14:15.610,37.660868,-118.85423200000001,6.0120000000000005,-256.6,577.4,21.0,0.38,4.4137064898743965,4.68365232823057,6.295
941,2014-07-22 08:21:37.670,37.658012,-118.852531,5.808,-106.1,260.6,-183.5,1.3,4.142754849316229,3.2069313819013767,6.901
942,2014-07-22 09:04:20.880,37.682353000000006,-118.87276200000001,5.874,-1890.9,2962.3,-116.9,0.76,4.357490147029949,4.482205418456834,5.996
943,2014-07-22 09:34:13.570,37.659184,-118.853223,5.871,-167.3,390.5,-119.9,1.46,4.224352036059375,3.597504601658067,5.656000000000001
944,2014-07-22 09:36:27.280,37.658565,-118.85274299999999,5.909,-124.7,322.0,-82.7,0.88,3.810354849851832,4.271768382377341,5.415
945,2014-07-22 11:29:46.910,37.657503000000005,-118.852327,5.792000000000001,-88.3,204.1,-198.7,0.35,4.375635224024934,3.4471133512795706,6.5920000000000005
946,2014-07-22 11:32:36.970,37.666923,-118.86658500000001,6.166,-1346.2,1249.6,174.3,0.87,4.351144936053151,2.868190602951248,5.76
947,2014-07-22 11:46:39.860,37.666854,-118.86669099999999,6.256,-1356.0,1242.2,264.7,1.13,4.001490415520688,3.834578997303044,7.006
948,2014-07-22 11:47:59.580,37.667187,-118.86728500000001,6.282,-1408.0,1279.0,290.9,0.21,4.321311312525537,4.45834256549155,5.67
949,2014-07-22 12:03:12.090,37.666478999999995,-118.866496,6.275,-1338.3,1200.5,283.4,0.46,3.534059873740665,5.235051129686113,5.525
950,2014-07-22 12:18:07.200,37.666325,-118.866504,6.314,-1339.0,1183.3,322.9,0.75,4.977205752190832,0.8905783824764805,1.629
951,2014-07-22 12:34:01.450,37.660754,-118.854329,5.944,-265.0,565.0,-47.0,0.72,4.170028124557145,3.935801799189387,4.978
952,2014-07-22 12:42:54.880,37.666496,-118.866398,6.245,-1330.1,1202.3,253.9,0.3,3.981564226671872,3.8875211844897177,5.492000000000001
953,2014-07-22 13:27:27.300,37.658153999999996,-118.853467,5.752999999999999,-189.1,276.4,-238.5,1.37,4.055814327020084,3.859440736663732,7.169
954,2014-07-22 13:32:06.370,37.658411,-118.85351599999998,5.766,-192.9,304.9,-224.9,0.33,4.323982980303453,4.86112544238039,5.936
955,2014-07-22 13:57:26.170,37.657861,-118.853223,5.773,-167.6,244.0,-218.0,2.19,4.321311312525537,4.839038416790407,5.957999999999999
956,2014-07-22 14:48:59.290,37.658533,-118.85363000000001,5.775,-203.0,318.2,-216.4,0.39,4.131956858713346,3.396058026921215,6.9670000000000005
957,2014-07-22 15:07:03.780,37.657992,-118.85355600000001,5.731,-196.5,258.5,-260.0,0.86,3.256763022211363,5.240933607331141,5.775
958,2014-07-22 15:08:19.920,37.658565,-118.853605,5.742999999999999,-200.8,321.8,-248.1,0.46,3.090117744517123,5.2292796422348085,5.7170000000000005
959,2014-07-22 15:17:52.750,37.658451,-118.85334499999999,5.781000000000001,-178.4,309.3,-210.4,0.38,4.270549624730973,4.120933016910606,5.511
960,2014-07-22 15:46:52.360,37.667,-118.86653600000001,6.119,-1342.1,1258.1,127.9,0.2,4.363835358001084,3.7465640079762337,6.768
961,2014-07-22 18:27:18.100,37.66086,-118.854419,5.797000000000001,-272.8,576.9,-194.2,0.37,4.171809236408146,4.304732407283392,5.572
962,2014-07-22 18:47:54.320,37.660034,-118.854704,5.715,-298.4,485.0,-276.6,0.81,4.074849959941983,3.90150591389841,6.604
963,2014-07-22 18:50:46.700,37.659940999999996,-118.85468700000001,5.7170000000000005,-296.6,474.7,-274.0,0.79,4.228916135179508,4.193187481231581,5.355
964,2014-07-22 18:52:17.340,37.660140000000006,-118.853955,5.806,-232.0,496.9,-185.3,1.59,3.981564226671872,4.2970740983189035,6.476
965,2014-07-22 19:09:28.360,37.661229999999996,-118.854215,6.082999999999999,-255.1,617.7,92.1,0.66,4.152773603486247,4.0464587617453285,5.443
966,2014-07-22 20:20:07.280,37.660067,-118.85469599999999,5.695,-297.6,488.9,-296.7,0.37,7.084372393136928,0.9962403050349478,6.162999999999999
967,2014-07-22 20:55:22.000,37.661279,-118.854224,6.098,-255.9,623.4,107.0,0.23,4.01418083746862,3.9235929077797973,5.6370000000000005
968,2014-07-23 04:12:43.020,37.662735999999995,-118.853955,6.051,-231.9,785.0,60.0,0.21,4.4408684456212635,3.025352095846953,6.337000000000001
969,2014-07-23 04:12:51.640,37.662809,-118.853955,6.041,-232.1,793.1,50.2,0.26,4.335782846330133,4.474991067467781,6.028
970,2014-07-23 04:55:34.290,37.662817,-118.853955,6.029,-231.9,794.2,37.7,0.29,4.0503596719702015,3.8332471184344783,7.152
971,2014-07-23 07:07:27.290,37.661947,-118.85398799999999,5.933,-235.0,697.2,-58.2,0.69,4.227914259761374,5.078888016072545,5.7589999999999995
972,2014-07-24 16:43:20.450,37.671529,-118.869849,6.777,-1634.2,1760.9,785.9,1.17,4.335782846330133,4.784431301454029,5.945
973,2014-07-25 00:11:16.520,37.661967,-118.854077,6.183,-242.8,699.5,191.6,0.86,4.516899657823307,3.4353484283555433,6.175
974,2014-07-25 00:53:29.030,37.661955,-118.854118,6.191,-246.1,698.3,200.0,0.82,4.3883256459757,4.67144342283792,5.941
975,2014-07-25 01:32:50.930,37.661747,-118.854077,6.197,-242.8,675.3,206.0,0.43,4.0467974482653695,3.5862946253420107,6.74
976,2014-07-25 16:22:45.380,37.662646,-118.854004,6.153,-236.0,774.8,161.7,0.71,4.371961680831715,4.1462387270077405,5.466
977,2014-07-29 11:56:00.710,37.636092,-118.848299,7.44,267.3,-2172.1,1448.7,0.41,4.3456902810061,4.609621969040785,5.791
978,2014-08-01 15:08:11.130,37.664681,-118.856209,6.141,-430.9,1000.9,150.2,1.55,3.7315406503834865,4.350793252953139,5.55
979,2014-08-01 16:03:10.830,37.634378999999996,-118.876823,8.3,-2250.4,-2362.5,2309.0,1.17,4.005052639222687,3.846787887049954,7.025
980,2014-08-01 16:06:20.640,37.634391,-118.87678999999999,8.299,-2247.0,-2361.3,2307.6,1.42,4.2841306026058215,4.868894748040739,5.7010000000000005
981,2014-08-03 04:03:08.000,37.621745000000004,-118.835571,8.517999999999999,1390.6,-3764.6,2526.6,0.55,4.4045782916284635,3.6882943179110512,5.572
982,2014-08-03 09:57:15.610,37.665824,-118.85900900000001,4.476,-678.0,1127.8,-1515.3,0.39,3.8411903487975816,5.700321978131475,5.462999999999999
983,2014-08-03 18:40:35.300,37.648962,-118.851481,6.7139999999999995,-13.7,-743.9,723.2,0.78,4.310402002431436,3.824700895766774,5.3629999999999995
984,2014-08-04 01:45:34.060,37.626278000000006,-118.875155,9.032,-2102.8,-3261.8,3040.4,0.83,3.1317512340685862,5.231943405668099,5.7379999999999995
985,2014-08-05 03:09:16.050,37.630798,-118.844629,8.207,591.2,-2759.7,2216.0,0.36,4.337563958181135,4.047790641047911,6.395
986,2014-08-05 15:14:14.140,37.637789,-118.876326,8.408999999999999,-2206.3,-1983.8,2417.9,0.33,4.285021158532738,4.355343842702285,5.812
987,2014-08-09 10:03:07.000,37.672205,-118.868652,6.422999999999999,-1529.0,1835.9,432.0,0.47,3.9997093036668554,4.275875011652811,6.707999999999999
988,2014-08-09 11:58:31.570,37.672062,-118.868571,6.412999999999999,-1521.4,1820.2,421.6,0.25,4.228916135179508,4.494414320309415,5.542999999999999
989,2014-08-10 01:31:52.440,37.672492999999996,-118.86850600000001,6.372000000000001,-1515.8,1867.9,381.1,0.85,4.265094969683922,4.518832124702326,5.649
990,2014-08-10 12:40:15.690,37.679618,-118.88006999999999,6.49,-2536.3,2658.5,498.6,2.42,4.31674721340257,3.997623189198677,5.627999999999999
991,2014-08-10 13:00:44.020,37.679639,-118.88035500000001,6.504,-2561.4,2660.9,512.5,0.35,1.431345958659645,0.9565060926568355,9.032
992,2014-08-10 14:12:58.460,37.679561,-118.88046100000001,6.527,-2570.1,2652.2,536.2,0.39,4.485284922444693,3.3835161761142607,6.367999999999999
993,2014-08-10 14:45:39.270,37.679696,-118.880444,6.483,-2569.2,2667.2,492.0,0.87,4.371961680831715,3.4872916745579157,6.732
994,2014-08-12 03:08:49.670,37.672038,-118.867814,6.4510000000000005,-1454.8,1817.2,459.3,0.43,3.7088314742655366,4.70673825904838,5.695
995,2014-08-13 04:56:39.770,37.657874,-118.85398799999999,5.199,-235.0,245.1,-792.2,0.3,4.017743061173452,4.0713205091720805,6.609
996,2014-08-20 10:09:24.120,37.636759000000005,-118.877563,8.67,-2315.3,-2098.2,2679.2,0.86,3.967092692867274,3.9434601039178423,7.0089999999999995
997,2014-08-22 05:10:38.500,37.622339000000004,-118.854744,8.125,-301.8,-3698.6,2133.6,1.08,4.42639691182233,3.196498340872479,6.635
998,2014-08-22 12:50:59.220,37.66145,-118.854329,6.343999999999999,-265.1,642.4,353.2,1.38,4.549516268622888,2.97884738461628,6.132999999999999
999,2014-08-23 17:38:39.580,37.646846999999994,-118.885897,5.487,-3050.6,-978.8,-504.5,1.11,4.24784044861019,3.6507797392499652,5.586
1000,2014-08-27 12:46:42.000,37.673376,-118.86924599999999,6.372999999999999,-1580.9,1966.1,382.0,0.64,4.29771158048067,3.2209160967359187,5.569
1001,2014-08-27 13:09:15.080,37.673307,-118.86921399999999,6.3870000000000005,-1577.9,1958.3,396.0,1.62,3.4153932965718554,5.614415551292409,4.638
1002,2014-08-27 13:11:16.830,37.67345,-118.86932,6.375,-1587.3,1974.0,384.2,1.33,4.3666183452702185,3.922704988412923,6.676
1003,2014-08-27 17:48:15.320,37.67262,-118.86700800000001,5.117,-1383.8,1882.1,-874.6,0.43,4.3710711249048,4.407731122090649,6.4079999999999995
1004,2014-08-27 17:50:09.800,37.672346999999995,-118.866748,5.122999999999999,-1360.8,1851.8,-868.4,0.86,4.42817802367333,3.991296763022009,5.856
1005,2014-08-27 18:16:05.800,37.671997,-118.866805,5.071000000000001,-1365.5,1812.6,-920.2,0.27,4.369290013050967,3.6882943179110512,5.295
1006,2014-08-27 19:50:06.200,37.671794,-118.866398,5.104,-1329.9,1790.1,-887.2,0.84,4.411814058529346,4.659234517675274,6.58
1007,2014-08-28 17:44:35.500,37.671468,-118.867057,5.005,-1388.3,1754.0,-986.0,1.15,4.326654648084201,4.849471484060673,5.861000000000001
1008,2014-08-28 22:48:49.120,37.642415,-118.88364299999999,5.21,-2852.1,-1470.4,-781.5,0.61,4.470702069148877,3.542897590134737,5.96
1009,2014-08-29 01:25:02.810,37.670190000000005,-118.870581,5.479,-1698.9,1612.3,-512.0,0.63,4.407361278897598,4.638035419251592,6.547999999999999
1010,2014-08-30 16:05:39.800,37.672729,-118.86881499999998,6.369,-1543.4,1893.9,378.0,0.46,4.028652371270385,4.042352133913084,5.104
1011,2014-09-03 01:49:13.030,37.674805,-118.867057,1.507,-1387.7,2124.5,-4484.6,1.2,4.128283315517296,5.202642008508616,5.531000000000001
1012,2014-09-04 12:01:28.080,37.628145,-118.86906699999999,4.921,-1565.8,-3054.5,-1070.2,0.53,4.381089879074816,5.011517018389855,5.6610000000000005
1013,2014-09-04 22:31:42.000,37.654036,-118.85213999999999,5.6129999999999995,-72.1,-180.6,-378.5,0.67,4.448994768449062,4.7220548866773635,5.877000000000001
1014,2014-09-04 22:35:11.240,37.654,-118.85213200000001,5.595,-71.2,-184.5,-396.0,0.78,3.702486263288737,4.3788737219081035,5.585
1015,2014-09-04 23:10:11.040,37.653935,-118.85205900000001,5.622000000000001,-64.8,-191.9,-369.0,0.54,4.028652371270385,4.528821226760755,5.446000000000001
1016,2014-09-05 15:15:34.420,37.652922,-118.852515,5.54,-105.0,-304.3,-451.1,0.55,3.960747481893308,4.1042845239609465,5.622999999999999
1017,2014-09-05 15:55:53.000,37.644356,-118.850952,7.318,33.3,-1255.1,1327.1,1.3,4.489737702073608,3.3242476100681735,6.978
1018,2014-09-05 22:20:53.720,37.625427,-118.86071799999999,4.725,-828.9,-3356.0,-1266.1,0.33,4.256078090929207,3.656218243123302,5.6129999999999995
1019,2014-09-05 22:55:05.600,37.653467,-118.834635,6.011,1472.9,-244.1,19.3,1.04,4.134628526491262,3.5808561220511095,5.6610000000000005
1020,2014-09-05 22:55:57.280,37.653467,-118.834595,6.027,1476.6,-244.1,36.1,0.31,3.7079409183357877,4.703075587278406,5.715
1021,2014-09-07 14:48:18.890,37.653206,-118.83453,6.004,1482.3,-273.0,13.2,1.66,4.0467974482653695,4.195962230403971,6.626
1022,2014-09-07 23:32:01.400,37.653634000000004,-118.834546,6.002999999999999,1481.0,-225.4,11.6,0.59,4.512446878191558,4.6262704748737535,4.988
1023,2014-09-10 01:50:58.600,37.635901000000004,-118.87968799999999,8.869,-2503.1,-2193.7,2878.0,0.5,4.422723368623447,3.403827315152138,6.361000000000001
1024,2014-09-10 12:51:42.680,37.635994000000004,-118.880054,8.882,-2535.6,-2183.2,2890.7,0.74,3.8674617486231964,4.735595673719034,5.136
1025,2014-09-10 12:57:35.910,37.653052,-118.83453,6.0,1482.2,-289.9,8.9,0.81,4.31496610155157,4.121820936546261,6.367999999999999
1026,2014-09-10 13:00:27.850,37.653084,-118.83457,6.011,1478.8,-286.2,19.8,1.85,4.1672451372880115,4.057224786184125,5.733
1027,2014-09-10 13:14:42.360,37.652881,-118.834554,6.007000000000001,1480.3,-309.1,15.5,0.39,4.353927923325117,3.669759008066721,5.832999999999999
1028,2014-09-11 20:04:16.120,37.633179,-118.879801,8.392999999999999,-2512.7,-2495.5,2401.6,0.21,4.001490415520688,4.123707765776717,6.61
1029,2014-09-11 20:37:08.400,37.67511,-118.867383,5.269,-1416.8,2158.5,-722.3,1.06,3.8167000608257995,4.947475730496995,6.2589999999999995
1030,2014-09-12 13:59:51.230,37.654639,-118.852433,5.622999999999999,-97.6,-114.0,-368.7,1.03,3.977890683472989,4.557678633570127,6.546
1031,2014-09-12 14:13:41.540,37.654382,-118.85238400000001,5.6,-93.2,-142.4,-391.1,0.59,3.9561833827731734,4.204952417806876,6.9670000000000005
1032,2014-09-12 15:06:24.890,37.654932,-118.85274299999999,5.575,-124.6,-81.5,-415.9,1.57,4.423613924550363,4.707182219265013,5.928999999999999
1033,2014-09-12 15:56:54.190,37.65439,-118.85258799999998,5.55,-111.0,-141.4,-440.8,0.36,3.5404050847146316,5.585114136972177,4.9030000000000005
1034,2014-09-12 15:58:07.460,37.65426,-118.85241699999999,5.587999999999999,-96.0,-155.8,-403.5,0.31,4.119266436762581,3.529356827822279,7.165
1035,2014-09-12 15:59:22.170,37.653909999999996,-118.852295,5.5489999999999995,-85.5,-194.8,-442.6,1.4,3.9452740726762405,3.95245028784499,6.971
1036,2014-09-12 16:02:10.370,37.655363,-118.852873,5.582999999999999,-136.4,-33.4,-407.9,0.55,4.169026249139011,5.5761239305694765,5.612
1037,2014-09-12 16:03:08.260,37.655534,-118.852897,5.593,-138.5,-14.4,-397.7,0.82,4.3865445341218665,4.7897588246999785,5.9270000000000005
1038,2014-09-12 16:15:01.260,37.655184000000006,-118.852645,5.6129999999999995,-116.3,-53.2,-378.5,0.44,3.946275948094375,4.125483605056468,7.046
1039,2014-09-12 17:21:15.940,37.655575,-118.852979,5.593999999999999,-145.9,-9.8,-397.7,1.53,3.9743284597681567,4.660677388273453,6.5360000000000005
1040,2014-09-13 15:03:23.530,37.632141,-118.88264199999999,4.26,-2763.8,-2610.7,-1731.2,0.22,4.482501935172726,3.367644630747219,5.936
1041,2014-09-15 02:17:26.730,37.654976,-118.853475,5.671,-189.5,-76.4,-319.8,2.3,4.411814058529346,4.752799133074081,6.382999999999999
1042,2014-09-15 22:51:34.860,37.673136,-118.866105,5.147,-1303.8,1939.3,-844.2,0.55,4.508773334995508,6.386241915644581,4.7410000000000005
1043,2014-09-16 08:44:23.720,37.674719,-118.86806599999998,4.8919999999999995,-1477.3,2115.0,-1099.7,0.29,4.422723368623447,3.1919477591984697,6.718999999999999
1044,2014-09-17 14:34:18.150,37.6731,-118.878491,5.466,-2396.6,1935.0,-525.7,0.79,2.40617079317238,6.008319919194044,5.104
1045,2014-09-17 14:34:25.810,37.673096,-118.87828,5.431,-2377.8,1934.7,-560.6,0.58,4.406470722970681,4.899971971610905,6.04
1046,2014-09-17 14:34:56.420,37.673079,-118.878231,5.461,-2374.0,1932.9,-530.3,0.54,4.074849959941983,4.482205418456834,5.45
1047,2014-09-17 14:35:07.300,37.673079,-118.878149,5.445,-2366.9,1932.9,-545.8,0.41,4.094776148790799,3.0795151049860148,5.428
1048,2014-09-17 14:35:39.150,37.673066999999996,-118.87808400000002,5.4639999999999995,-2361.0,1931.5,-527.7,0.25,3.9697643606480226,5.3362741486505465,5.176
1049,2014-09-17 14:37:50.070,37.673088,-118.87853999999999,5.4639999999999995,-2401.1,1934.0,-527.5,2.32,4.342128057301268,4.258227604952465,6.204
1050,2014-09-17 14:41:59.340,37.673193,-118.877954,5.412000000000001,-2349.4,1945.7,-579.3,1.43,4.112921225788615,3.5551064744287144,6.475
1051,2014-09-17 14:54:22.230,37.673189,-118.878149,5.397,-2366.4,1945.0,-594.7,1.45,4.148209504366112,4.163442170834403,5.394
1052,2014-09-18 05:37:25.500,37.647827,-118.848942,5.787000000000001,210.2,-870.0,-204.2,0.61,4.513337434118475,3.165310208573144,5.965
1053,2014-09-19 13:02:07.600,37.617725,-118.83703600000001,6.332000000000001,1261.2,-4210.8,340.5,0.73,4.361163690223168,2.9535417197540488,5.754
1054,2014-09-19 13:22:10.380,37.617668,-118.83698700000001,6.33,1265.5,-4217.4,338.8,0.77,4.555861479594022,3.0135871805208403,6.124
1055,2014-09-19 13:22:39.820,37.61766,-118.83693000000001,6.3229999999999995,1271.0,-4218.2,331.6,1.11,4.285911714456821,3.404715233814332,5.585
1056,2014-09-22 17:33:35.240,37.647852,-118.84903999999999,5.765,201.7,-867.2,-226.4,0.47,4.403687735701548,3.4562145182142863,5.78
1057,2014-09-22 17:44:54.400,37.648035,-118.84903200000001,5.778,202.2,-847.0,-212.9,0.46,4.160899926314045,5.083771581249001,5.428
1058,2014-09-22 19:32:39.240,37.624516,-118.828011,9.664,2057.5,-3457.0,3673.1,0.35,4.659165967036984,2.961200012964064,6.07
1059,2014-09-22 20:57:05.640,37.648201,-118.849015,5.801,204.3,-828.2,-190.1,0.41,3.183403477790067,5.120842281733142,5.722
1060,2014-09-22 22:30:25.140,37.648286999999996,-118.84929199999999,5.718999999999999,179.7,-818.8,-272.3,1.14,4.020526048442587,4.0179343473366735,5.147
1061,2014-09-22 22:57:20.900,37.648047,-118.848926,5.815,211.7,-845.4,-176.4,0.79,3.9761095716219894,4.420827942595405,6.638
1062,2014-09-22 23:19:39.520,37.647667999999996,-118.84893400000001,5.784,211.5,-887.5,-206.8,1.04,4.029542927197302,3.695064700681139,6.973
1063,2014-09-22 23:27:06.040,37.647294,-118.84886100000001,5.761,217.4,-929.1,-230.3,2.42,7.705757790663258,3.8951794886527633,6.683
1064,2014-09-22 23:53:41.580,37.647982,-118.849007,5.859,205.0,-852.6,-132.5,1.37,3.5857121174621462,5.297427593464559,5.441
1065,2014-09-23 02:06:06.820,37.647518,-118.848975,5.897,207.2,-904.0,-94.0,0.34,4.075740515868899,3.3753029288132654,6.657
1066,2014-09-23 02:08:39.130,37.648775,-118.848771,5.892,225.4,-764.6,-99.4,0.56,4.170028124557145,4.205396377680725,6.58
1067,2014-09-23 02:08:51.910,37.648808,-118.84877900000001,5.895,224.7,-761.1,-96.2,0.46,4.321311312525537,4.426710412907265,5.652
1068,2014-09-23 02:18:40.350,37.64823,-118.84893400000001,5.852,210.9,-825.1,-138.8,0.73,2.332811248751084,5.972137090478177,5.005
1069,2014-09-23 02:44:59.310,37.648438,-118.84943799999999,5.69,166.7,-801.9,-301.2,0.27,3.7958833160528997,5.046811872980385,6.287000000000001
1070,2014-09-23 02:50:32.120,37.648503000000005,-118.849447,5.7010000000000005,166.2,-795.0,-290.2,0.31,3.8167000608257995,4.713952612596877,5.575
1071,2014-09-23 03:40:36.800,37.648751000000004,-118.848625,5.877999999999999,238.4,-767.4,-113.2,0.35,4.013290281538873,3.939353476734299,6.865
1072,2014-09-23 03:54:51.450,37.647583000000004,-118.848877,5.8020000000000005,216.4,-897.1,-189.0,0.82,4.03321647039052,3.883414557657958,5.621
1073,2014-09-23 04:44:03.720,37.64703,-118.84886100000001,5.8,217.8,-958.2,-191.4,0.69,0.7718893200611588,1.73187861775697,8.193999999999999
1074,2014-09-23 04:55:48.360,37.647245,-118.848771,5.845,225.6,-934.4,-146.7,0.2,0.6423134376627674,1.7901481332790072,8.222999999999999
1075,2014-09-23 05:49:16.210,37.646769,-118.84881999999999,5.722,220.9,-987.2,-269.3,0.21,4.444430669328927,3.2466657311830227,6.4079999999999995
1076,2014-09-23 06:17:06.100,37.648885,-118.848869,5.94,216.7,-752.2,-51.1,0.33,4.120156992689497,4.90718632729315,6.232
1077,2014-09-23 08:30:34.130,37.646667,-118.84875500000001,5.836,226.7,-998.7,-154.9,0.25,3.9770001275460727,3.958332753936566,5.553
1078,2014-09-23 08:31:47.850,37.646594,-118.848771,5.837999999999999,225.7,-1006.6,-152.8,0.24,4.0087261824215705,4.032030069476117,6.794
1079,2014-09-23 11:11:01.620,37.647038,-118.84881999999999,5.874,221.5,-957.4,-117.6,0.3,4.415487601725397,4.930272266014485,6.03
1080,2014-09-23 11:23:32.420,37.647062,-118.848828,5.8629999999999995,220.5,-954.9,-128.5,0.36,4.334001734473469,3.5677593183921616,6.702000000000001
1081,2014-09-23 15:34:17.120,37.647038,-118.848649,5.906000000000001,236.1,-957.4,-85.5,0.82,7.174875139137905,3.329242151943033,0.49
1082,2014-09-23 15:35:12.930,37.647095,-118.848633,5.919,237.6,-951.0,-72.4,0.36,3.504114930721833,5.630731112110743,4.773
1083,2014-09-23 16:13:18.360,37.660596000000005,-118.85098500000001,6.132999999999999,30.1,547.5,142.1,0.39,3.980673670744956,4.45024029468328,6.523
1084,2014-09-23 16:15:00.510,37.660701,-118.85096000000001,6.06,32.0,559.2,68.6,0.85,0.8406847627781081,6.8703819558084955,6.527
1085,2014-09-23 16:16:01.910,37.66095,-118.851082,6.149,21.6,586.5,157.3,0.27,4.313073670209352,3.9781999511322836,6.627999999999999
1086,2014-09-23 16:16:06.100,37.660575,-118.85096000000001,6.186,32.0,545.1,194.3,0.56,0.8425771940492397,6.885365662916445,6.483
1087,2014-09-23 16:16:38.960,37.660905,-118.85096000000001,6.166,32.4,581.7,174.5,1.11,4.295039912702754,4.244686827807565,6.643
1088,2014-09-23 16:19:19.960,37.660942,-118.85098500000001,6.21,30.0,585.7,219.2,0.86,4.419161144921447,3.23079418914119,6.678
1089,2014-09-23 16:20:47.970,37.661072,-118.850952,6.119,32.7,600.2,128.1,0.73,4.379197447729766,3.5880704631615896,5.425
1090,2014-09-23 16:30:13.090,37.660685,-118.850977,6.026,31.1,557.4,35.3,0.22,3.981564226671872,4.315609425968872,6.483
1091,2014-09-23 16:30:59.070,37.660262,-118.85105800000001,6.058,23.5,510.1,66.6,0.57,4.0005998595937715,4.350349292980168,6.666
